id,name,base_experience,height,weight,speed,hp,attack,defense,special-attack,special-defense,forms,species,is_default,pokemon_order,type1,type2,ability1,ability2,ability3,base_happiness,capture_rate,color,evolves_from_species,forms_switchable,generation,growth_rate,habitat,has_gender_differences,hatch_counter,is_baby,is_legendary,is_mythical,species_order,pal_park_encounters,shape,varieties,egg_group1,egg_group2,%_female,%_male
598,ferrothorn,171.0,10,1100,20,74,94,131,54,116,ferrothorn,ferrothorn,True,720,grass,steel,iron-barbs,anticipation,,50,90,gray,ferroseed,False,5,medium,,False,20.0,False,False,False,599,,tentacles,['ferrothorn'],plant,mineral,50.0,50.0
599,klink,60.0,3,210,30,40,55,70,45,60,klink,klink,True,721,steel,,plus,minus,clear-body,50,130,gray,,False,5,medium-slow,,False,20.0,False,False,False,600,,heads,['klink'],mineral,,0.0,0.0
600,klang,154.0,6,510,50,60,80,95,70,85,klang,klang,True,722,steel,,plus,minus,clear-body,50,60,gray,klink,False,5,medium-slow,,False,20.0,False,False,False,601,,heads,['klang'],mineral,,0.0,0.0
601,klinklang,260.0,6,810,90,60,100,115,70,85,klinklang,klinklang,True,723,steel,,plus,minus,clear-body,50,30,gray,klang,False,5,medium-slow,,False,20.0,False,False,False,602,,heads,['klinklang'],mineral,,0.0,0.0
602,tynamo,55.0,2,3,60,35,55,40,45,40,tynamo,tynamo,True,724,electric,,levitate,,,70,190,white,,False,5,slow,,False,20.0,False,False,False,603,,fish,['tynamo'],indeterminate,,50.0,50.0
603,eelektrik,142.0,12,220,40,65,85,70,75,70,eelektrik,eelektrik,True,725,electric,,levitate,,,70,60,blue,tynamo,False,5,slow,,False,20.0,False,False,False,604,,fish,['eelektrik'],indeterminate,,50.0,50.0
604,eelektross,232.0,21,805,50,85,115,80,105,80,eelektross,eelektross,True,726,electric,,levitate,,,70,30,blue,eelektrik,False,5,slow,,False,20.0,False,False,False,605,,fish,['eelektross'],indeterminate,,50.0,50.0
605,elgyem,67.0,5,90,30,55,55,55,85,55,elgyem,elgyem,True,727,psychic,,telepathy,synchronize,analytic,50,255,blue,,False,5,medium,,False,20.0,False,False,False,606,,upright,['elgyem'],humanshape,,50.0,50.0
606,beheeyem,170.0,10,345,40,75,75,75,125,95,beheeyem,beheeyem,True,728,psychic,,telepathy,synchronize,analytic,50,90,brown,elgyem,False,5,medium,,False,20.0,False,False,False,607,,humanoid,['beheeyem'],humanshape,,50.0,50.0
607,litwick,55.0,3,31,20,50,30,55,65,55,litwick,litwick,True,729,ghost,fire,flash-fire,flame-body,infiltrator,50,190,white,,False,5,medium-slow,,False,20.0,False,False,False,608,,blob,['litwick'],indeterminate,,50.0,50.0
608,lampent,130.0,6,130,55,60,40,60,95,60,lampent,lampent,True,730,ghost,fire,flash-fire,flame-body,infiltrator,50,90,black,litwick,False,5,medium-slow,,False,20.0,False,False,False,609,,arms,['lampent'],indeterminate,,50.0,50.0
609,chandelure,260.0,10,343,80,60,55,90,145,90,chandelure,chandelure,True,731,ghost,fire,flash-fire,flame-body,infiltrator,50,45,black,lampent,False,5,medium-slow,,False,20.0,False,False,False,610,,arms,['chandelure'],indeterminate,,50.0,50.0
610,axew,64.0,6,180,57,46,87,60,30,40,axew,axew,True,732,dragon,,rivalry,mold-breaker,unnerve,35,75,green,,False,5,slow,,False,40.0,False,False,False,611,,upright,['axew'],monster,dragon,50.0,50.0
611,fraxure,144.0,10,360,67,66,117,70,40,50,fraxure,fraxure,True,733,dragon,,rivalry,mold-breaker,unnerve,35,60,green,axew,False,5,slow,,False,40.0,False,False,False,612,,upright,['fraxure'],monster,dragon,50.0,50.0
612,haxorus,270.0,18,1055,97,76,147,90,60,70,haxorus,haxorus,True,734,dragon,,rivalry,mold-breaker,unnerve,35,45,yellow,fraxure,False,5,slow,,False,40.0,False,False,False,613,,upright,['haxorus'],monster,dragon,50.0,50.0
613,cubchoo,61.0,5,85,40,55,70,40,60,40,cubchoo,cubchoo,True,735,ice,,snow-cloak,slush-rush,rattled,50,120,white,,False,5,medium,,False,20.0,False,False,False,614,,upright,['cubchoo'],ground,,50.0,50.0
614,beartic,177.0,26,2600,50,95,130,80,70,80,beartic,beartic,True,736,ice,,snow-cloak,slush-rush,swift-swim,50,60,white,cubchoo,False,5,medium,,False,20.0,False,False,False,615,,quadruped,['beartic'],ground,,50.0,50.0
615,cryogonal,180.0,11,1480,105,80,50,50,95,135,cryogonal,cryogonal,True,737,ice,,levitate,,,50,25,blue,,False,5,medium,,False,25.0,False,False,False,616,,ball,['cryogonal'],mineral,,0.0,0.0
616,shelmet,61.0,4,77,25,50,40,85,40,65,shelmet,shelmet,True,738,bug,,hydration,shell-armor,overcoat,50,200,red,,False,5,medium,,False,15.0,False,False,False,617,,ball,['shelmet'],bug,,50.0,50.0
617,accelgor,173.0,8,253,145,80,70,40,100,60,accelgor,accelgor,True,739,bug,,hydration,sticky-hold,unburden,50,75,red,shelmet,False,5,medium,,False,15.0,False,False,False,618,,arms,['accelgor'],bug,,50.0,50.0
618,stunfisk,165.0,7,110,32,109,66,84,81,99,stunfisk,stunfisk,True,740,ground,electric,static,limber,sand-veil,70,75,brown,,False,5,medium,,False,20.0,False,False,False,619,,fish,"['stunfisk', 'stunfisk-galar']",water1,indeterminate,50.0,50.0
10180,stunfisk-galar,165.0,7,205,32,109,81,99,66,84,stunfisk-galar,stunfisk,False,741,ground,steel,mimicry,,,70,75,brown,,False,5,medium,,False,20.0,False,False,False,619,,fish,"['stunfisk', 'stunfisk-galar']",water1,indeterminate,50.0,50.0
619,mienfoo,70.0,9,200,65,45,85,50,55,50,mienfoo,mienfoo,True,742,fighting,,inner-focus,regenerator,reckless,50,180,yellow,,False,5,medium-slow,,False,25.0,False,False,False,620,,upright,['mienfoo'],ground,humanshape,50.0,50.0
620,mienshao,179.0,14,355,105,65,125,60,95,60,mienshao,mienshao,True,743,fighting,,inner-focus,regenerator,reckless,50,45,purple,mienfoo,False,5,medium-slow,,False,25.0,False,False,False,621,,upright,['mienshao'],ground,humanshape,50.0,50.0
621,druddigon,170.0,16,1390,48,77,120,90,60,90,druddigon,druddigon,True,744,dragon,,rough-skin,sheer-force,mold-breaker,50,45,red,,False,5,medium,,False,30.0,False,False,False,622,,upright,['druddigon'],dragon,monster,50.0,50.0
622,golett,61.0,10,920,35,59,74,50,35,50,golett,golett,True,745,ground,ghost,iron-fist,klutz,no-guard,50,190,green,,False,5,medium,,False,25.0,False,False,False,623,,humanoid,['golett'],mineral,,0.0,0.0
623,golurk,169.0,28,3300,55,89,124,80,55,80,golurk,golurk,True,746,ground,ghost,iron-fist,klutz,no-guard,50,90,green,golett,False,5,medium,,False,25.0,False,False,False,624,,humanoid,['golurk'],mineral,,0.0,0.0
624,pawniard,68.0,5,102,60,45,85,70,40,40,pawniard,pawniard,True,747,dark,steel,defiant,inner-focus,pressure,35,120,red,,False,5,medium,,False,20.0,False,False,False,625,,humanoid,['pawniard'],humanshape,,50.0,50.0
625,bisharp,172.0,16,700,70,65,125,100,60,70,bisharp,bisharp,True,748,dark,steel,defiant,inner-focus,pressure,35,45,red,pawniard,False,5,medium,,False,20.0,False,False,False,626,,humanoid,['bisharp'],humanshape,,50.0,50.0
626,bouffalant,172.0,16,946,55,95,110,95,40,95,bouffalant,bouffalant,True,749,normal,,reckless,sap-sipper,soundproof,50,45,brown,,False,5,medium,,False,20.0,False,False,False,627,,quadruped,['bouffalant'],ground,,50.0,50.0
627,rufflet,70.0,5,105,60,70,83,50,37,50,rufflet,rufflet,True,750,normal,flying,keen-eye,sheer-force,hustle,50,190,white,,False,5,slow,,False,20.0,False,False,False,628,,wings,['rufflet'],flying,,0.0,100.0
628,braviary,179.0,15,410,80,100,123,75,57,75,braviary,braviary,True,751,normal,flying,keen-eye,sheer-force,defiant,50,60,red,rufflet,False,5,slow,,False,20.0,False,False,False,629,,wings,"['braviary', 'braviary-hisui']",flying,,0.0,100.0
10240,braviary-hisui,,17,434,65,110,83,70,112,70,braviary-hisui,braviary,False,-1,psychic,flying,keen-eye,sheer-force,defiant,50,60,red,rufflet,False,5,slow,,False,20.0,False,False,False,629,,wings,"['braviary', 'braviary-hisui']",flying,,0.0,100.0
629,vullaby,74.0,5,90,60,70,55,75,45,65,vullaby,vullaby,True,752,dark,flying,big-pecks,overcoat,weak-armor,35,190,brown,,False,5,slow,,False,20.0,False,False,False,630,,wings,['vullaby'],flying,,100.0,0.0
630,mandibuzz,179.0,12,395,80,110,65,105,55,95,mandibuzz,mandibuzz,True,753,dark,flying,big-pecks,overcoat,weak-armor,35,60,brown,vullaby,False,5,slow,,False,20.0,False,False,False,631,,wings,['mandibuzz'],flying,,100.0,0.0
631,heatmor,169.0,14,580,65,85,97,66,105,66,heatmor,heatmor,True,754,fire,,gluttony,flash-fire,white-smoke,50,90,red,,False,5,medium,,False,20.0,False,False,False,632,,upright,['heatmor'],ground,,50.0,50.0
632,durant,169.0,3,330,109,58,109,112,48,48,durant,durant,True,755,bug,steel,swarm,hustle,truant,50,90,gray,,False,5,medium,,False,20.0,False,False,False,633,,armor,['durant'],bug,,50.0,50.0
633,deino,60.0,8,173,38,52,65,50,45,50,deino,deino,True,756,dark,dragon,hustle,,,35,45,blue,,False,5,slow,,False,40.0,False,False,False,634,,quadruped,['deino'],dragon,,50.0,50.0
634,zweilous,147.0,14,500,58,72,85,70,65,70,zweilous,zweilous,True,757,dark,dragon,hustle,,,35,45,blue,deino,False,5,slow,,False,40.0,False,False,False,635,,quadruped,['zweilous'],dragon,,50.0,50.0
635,hydreigon,300.0,18,1600,98,92,105,90,125,90,hydreigon,hydreigon,True,758,dark,dragon,levitate,,,35,45,blue,zweilous,False,5,slow,,False,40.0,False,False,False,636,,upright,['hydreigon'],dragon,,50.0,50.0
636,larvesta,72.0,11,288,60,55,85,55,50,55,larvesta,larvesta,True,759,bug,fire,flame-body,swarm,,50,45,white,,False,5,slow,,False,40.0,False,False,False,637,,armor,['larvesta'],bug,,50.0,50.0
637,volcarona,275.0,16,460,100,85,60,65,135,105,volcarona,volcarona,True,760,bug,fire,flame-body,swarm,,50,15,white,larvesta,False,5,slow,,False,40.0,False,False,False,638,,bug-wings,['volcarona'],bug,,50.0,50.0
638,cobalion,290.0,21,2500,108,91,90,129,90,72,cobalion,cobalion,True,761,steel,fighting,justified,,,35,3,blue,,False,5,slow,,False,80.0,False,True,False,639,,quadruped,['cobalion'],no-eggs,,0.0,0.0
639,terrakion,290.0,19,2600,108,91,129,90,72,90,terrakion,terrakion,True,762,rock,fighting,justified,,,35,3,gray,,False,5,slow,,False,80.0,False,True,False,640,,quadruped,['terrakion'],no-eggs,,0.0,0.0
640,virizion,290.0,20,2000,108,91,90,72,90,129,virizion,virizion,True,763,grass,fighting,justified,,,35,3,green,,False,5,slow,,False,80.0,False,True,False,641,,quadruped,['virizion'],no-eggs,,0.0,0.0
641,tornadus-incarnate,290.0,15,630,111,79,115,70,125,80,tornadus-incarnate,tornadus,True,764,flying,,prankster,defiant,,90,3,green,,True,5,slow,,False,120.0,False,True,False,642,,arms,"['tornadus-incarnate', 'tornadus-therian']",no-eggs,,0.0,100.0
10019,tornadus-therian,290.0,14,630,121,79,100,80,110,90,tornadus-therian,tornadus,False,765,flying,,regenerator,,,90,3,green,,True,5,slow,,False,120.0,False,True,False,642,,arms,"['tornadus-incarnate', 'tornadus-therian']",no-eggs,,0.0,100.0
642,thundurus-incarnate,290.0,15,610,111,79,115,70,125,80,thundurus-incarnate,thundurus,True,766,electric,flying,prankster,defiant,,90,3,blue,,True,5,slow,,False,120.0,False,True,False,643,,arms,"['thundurus-incarnate', 'thundurus-therian']",no-eggs,,0.0,100.0
10020,thundurus-therian,290.0,30,610,101,79,105,70,145,80,thundurus-therian,thundurus,False,767,electric,flying,volt-absorb,,,90,3,blue,,True,5,slow,,False,120.0,False,True,False,643,,arms,"['thundurus-incarnate', 'thundurus-therian']",no-eggs,,0.0,100.0
643,reshiram,340.0,32,3300,90,100,120,100,150,120,reshiram,reshiram,True,768,dragon,fire,turboblaze,,,0,3,white,,False,5,slow,,False,120.0,False,True,False,644,,wings,['reshiram'],no-eggs,,0.0,0.0
644,zekrom,340.0,29,3450,90,100,150,120,120,100,zekrom,zekrom,True,769,dragon,electric,teravolt,,,0,3,black,,False,5,slow,,False,120.0,False,True,False,645,,upright,['zekrom'],no-eggs,,0.0,0.0
645,landorus-incarnate,300.0,15,680,101,89,125,90,115,80,landorus-incarnate,landorus,True,770,ground,flying,sand-force,sheer-force,,90,3,brown,,True,5,slow,,False,120.0,False,True,False,646,,arms,"['landorus-incarnate', 'landorus-therian']",no-eggs,,0.0,100.0
10021,landorus-therian,300.0,13,680,91,89,145,90,105,80,landorus-therian,landorus,False,771,ground,flying,intimidate,,,90,3,brown,,True,5,slow,,False,120.0,False,True,False,646,,arms,"['landorus-incarnate', 'landorus-therian']",no-eggs,,0.0,100.0
646,kyurem,330.0,30,3250,95,125,130,90,130,90,kyurem,kyurem,True,772,dragon,ice,pressure,,,0,3,gray,,True,5,slow,,False,120.0,False,True,False,647,,upright,"['kyurem', 'kyurem-black', 'kyurem-white']",no-eggs,,0.0,0.0
10022,kyurem-black,350.0,33,3250,95,125,170,100,120,90,kyurem-black,kyurem,False,774,dragon,ice,teravolt,,,0,3,gray,,True,5,slow,,False,120.0,False,True,False,647,,upright,"['kyurem', 'kyurem-black', 'kyurem-white']",no-eggs,,0.0,0.0
10023,kyurem-white,350.0,36,3250,95,125,120,90,170,100,kyurem-white,kyurem,False,773,dragon,ice,turboblaze,,,0,3,gray,,True,5,slow,,False,120.0,False,True,False,647,,upright,"['kyurem', 'kyurem-black', 'kyurem-white']",no-eggs,,0.0,0.0
647,keldeo-ordinary,290.0,14,485,108,91,72,90,129,90,keldeo-ordinary,keldeo,True,775,water,fighting,justified,,,35,3,yellow,,True,5,slow,,False,80.0,False,False,True,648,,quadruped,"['keldeo-ordinary', 'keldeo-resolute']",no-eggs,,0.0,0.0
10024,keldeo-resolute,290.0,14,485,108,91,72,90,129,90,keldeo-resolute,keldeo,False,776,water,fighting,justified,,,35,3,yellow,,True,5,slow,,False,80.0,False,False,True,648,,quadruped,"['keldeo-ordinary', 'keldeo-resolute']",no-eggs,,0.0,0.0
648,meloetta-aria,270.0,6,65,90,100,77,77,128,128,meloetta-aria,meloetta,True,777,normal,psychic,serene-grace,,,100,3,white,,True,5,slow,,False,120.0,False,False,True,649,,humanoid,"['meloetta-aria', 'meloetta-pirouette']",no-eggs,,0.0,0.0
10018,meloetta-pirouette,270.0,6,65,128,100,128,90,77,77,meloetta-pirouette,meloetta,False,778,normal,fighting,serene-grace,,,100,3,white,,True,5,slow,,False,120.0,False,False,True,649,,humanoid,"['meloetta-aria', 'meloetta-pirouette']",no-eggs,,0.0,0.0
649,genesect,300.0,15,825,99,71,120,95,120,95,genesect,genesect,True,779,bug,steel,download,,,0,3,purple,,True,5,slow,,False,120.0,False,False,True,650,,humanoid,['genesect'],no-eggs,,0.0,0.0
650,chespin,63.0,4,90,38,56,61,65,48,45,chespin,chespin,True,780,grass,,overgrow,bulletproof,,70,45,green,,False,6,medium-slow,,False,20.0,False,False,False,651,,upright,['chespin'],ground,,12.5,87.5
651,quilladin,142.0,7,290,57,61,78,95,56,58,quilladin,quilladin,True,781,grass,,overgrow,bulletproof,,70,45,green,chespin,False,6,medium-slow,,False,20.0,False,False,False,652,,upright,['quilladin'],ground,,12.5,87.5
652,chesnaught,239.0,16,900,64,88,107,122,74,75,chesnaught,chesnaught,True,782,grass,fighting,overgrow,bulletproof,,70,45,green,quilladin,False,6,medium-slow,,False,20.0,False,False,False,653,,upright,['chesnaught'],ground,,12.5,87.5
653,fennekin,61.0,4,94,60,40,45,40,62,60,fennekin,fennekin,True,783,fire,,blaze,magician,,70,45,red,,False,6,medium-slow,,False,20.0,False,False,False,654,,quadruped,['fennekin'],ground,,12.5,87.5
654,braixen,143.0,10,145,73,59,59,58,90,70,braixen,braixen,True,784,fire,,blaze,magician,,70,45,red,fennekin,False,6,medium-slow,,False,20.0,False,False,False,655,,upright,['braixen'],ground,,12.5,87.5
655,delphox,240.0,15,390,104,75,69,72,114,100,delphox,delphox,True,785,fire,psychic,blaze,magician,,70,45,red,braixen,False,6,medium-slow,,False,20.0,False,False,False,656,,upright,['delphox'],ground,,12.5,87.5
656,froakie,63.0,3,70,71,41,56,40,62,44,froakie,froakie,True,786,water,,torrent,protean,,70,45,blue,,False,6,medium-slow,,False,20.0,False,False,False,657,,quadruped,['froakie'],water1,,12.5,87.5
657,frogadier,142.0,6,109,97,54,63,52,83,56,frogadier,frogadier,True,787,water,,torrent,protean,,70,45,blue,froakie,False,6,medium-slow,,False,20.0,False,False,False,658,,humanoid,['frogadier'],water1,,12.5,87.5
658,greninja,239.0,15,400,122,72,95,67,103,71,greninja,greninja,True,788,water,dark,torrent,protean,,70,45,blue,frogadier,False,6,medium-slow,,False,20.0,False,False,False,659,,humanoid,"['greninja', 'greninja-battle-bond', 'greninja-ash']",water1,,12.5,87.5
10116,greninja-battle-bond,239.0,15,400,122,72,95,67,103,71,greninja-battle-bond,greninja,False,789,water,dark,battle-bond,,,70,45,blue,frogadier,False,6,medium-slow,,False,20.0,False,False,False,659,,humanoid,"['greninja', 'greninja-battle-bond', 'greninja-ash']",water1,,12.5,87.5
10117,greninja-ash,288.0,15,400,132,72,145,67,153,71,greninja-ash,greninja,False,790,water,dark,battle-bond,,,70,45,blue,frogadier,False,6,medium-slow,,False,20.0,False,False,False,659,,humanoid,"['greninja', 'greninja-battle-bond', 'greninja-ash']",water1,,12.5,87.5
659,bunnelby,47.0,4,50,57,38,36,38,32,36,bunnelby,bunnelby,True,791,normal,,pickup,cheek-pouch,huge-power,50,255,brown,,False,6,medium,,False,15.0,False,False,False,660,,upright,['bunnelby'],ground,,50.0,50.0
660,diggersby,148.0,10,424,78,85,56,77,50,77,diggersby,diggersby,True,792,normal,ground,pickup,cheek-pouch,huge-power,50,127,brown,bunnelby,False,6,medium,,False,15.0,False,False,False,661,,upright,['diggersby'],ground,,50.0,50.0
661,fletchling,56.0,3,17,62,45,50,43,40,38,fletchling,fletchling,True,793,normal,flying,big-pecks,gale-wings,,50,255,red,,False,6,medium-slow,,False,15.0,False,False,False,662,,wings,['fletchling'],flying,,50.0,50.0
662,fletchinder,134.0,7,160,84,62,73,55,56,52,fletchinder,fletchinder,True,794,fire,flying,flame-body,gale-wings,,50,120,red,fletchling,False,6,medium-slow,,False,15.0,False,False,False,663,,wings,['fletchinder'],flying,,50.0,50.0
663,talonflame,175.0,12,245,126,78,81,71,74,69,talonflame,talonflame,True,795,fire,flying,flame-body,gale-wings,,50,45,red,fletchinder,False,6,medium-slow,,False,15.0,False,False,False,664,,wings,['talonflame'],flying,,50.0,50.0
664,scatterbug,40.0,3,25,35,38,35,40,27,25,scatterbug-icy-snow,scatterbug,True,796,bug,,shield-dust,compound-eyes,friend-guard,70,255,black,,False,6,medium,,False,15.0,False,False,False,665,,armor,['scatterbug'],bug,,50.0,50.0
665,spewpa,75.0,3,84,29,45,22,60,27,30,spewpa-icy-snow,spewpa,True,797,bug,,shed-skin,friend-guard,,70,120,black,scatterbug,False,6,medium,,False,15.0,False,False,False,666,,blob,['spewpa'],bug,,50.0,50.0
666,vivillon,185.0,12,170,89,80,52,50,90,50,vivillon-meadow,vivillon,True,798,bug,flying,shield-dust,compound-eyes,friend-guard,70,45,white,spewpa,False,6,medium,,False,15.0,False,False,False,667,,bug-wings,['vivillon'],bug,,50.0,50.0
667,litleo,74.0,6,135,72,62,50,58,73,54,litleo,litleo,True,799,fire,normal,rivalry,unnerve,moxie,70,220,brown,,False,6,medium-slow,,False,20.0,False,False,False,668,,quadruped,['litleo'],ground,,87.5,12.5
668,pyroar,177.0,15,815,106,86,68,72,109,66,pyroar,pyroar,True,800,fire,normal,rivalry,unnerve,moxie,70,65,brown,litleo,False,6,medium-slow,,True,20.0,False,False,False,669,,quadruped,['pyroar'],ground,,87.5,12.5
669,flabebe,61.0,1,1,42,44,38,39,61,79,flabebe-red,flabebe,True,801,fairy,,flower-veil,symbiosis,,70,225,white,,False,6,medium,,False,20.0,False,False,False,670,,arms,['flabebe'],fairy,,100.0,0.0
670,floette,130.0,2,9,52,54,45,47,75,98,floette-red,floette,True,802,fairy,,flower-veil,symbiosis,,70,120,white,flabebe,False,6,medium,,False,20.0,False,False,False,671,,arms,"['floette', 'floette-eternal']",fairy,,100.0,0.0
10061,floette-eternal,243.0,2,9,92,74,65,67,125,128,floette-eternal,floette,False,803,fairy,,flower-veil,symbiosis,,70,120,white,flabebe,False,6,medium,,False,20.0,False,False,False,671,,arms,"['floette', 'floette-eternal']",fairy,,100.0,0.0
671,florges,248.0,11,100,75,78,65,68,112,154,florges-red,florges,True,804,fairy,,flower-veil,symbiosis,,70,45,white,floette,False,6,medium,,False,20.0,False,False,False,672,,arms,['florges'],fairy,,100.0,0.0
672,skiddo,70.0,9,310,52,66,65,48,62,57,skiddo,skiddo,True,805,grass,,sap-sipper,grass-pelt,,70,200,brown,,False,6,medium,,False,20.0,False,False,False,673,,quadruped,['skiddo'],ground,,50.0,50.0
673,gogoat,186.0,17,910,68,123,100,62,97,81,gogoat,gogoat,True,806,grass,,sap-sipper,grass-pelt,,70,45,brown,skiddo,False,6,medium,,False,20.0,False,False,False,674,,quadruped,['gogoat'],ground,,50.0,50.0
674,pancham,70.0,6,80,43,67,82,62,46,48,pancham,pancham,True,807,fighting,,iron-fist,mold-breaker,scrappy,50,220,white,,False,6,medium,,False,25.0,False,False,False,675,,upright,['pancham'],ground,humanshape,50.0,50.0
675,pangoro,173.0,21,1360,58,95,124,78,69,71,pangoro,pangoro,True,808,fighting,dark,iron-fist,mold-breaker,scrappy,50,65,white,pancham,False,6,medium,,False,25.0,False,False,False,676,,humanoid,['pangoro'],ground,humanshape,50.0,50.0
